Product,Sub_product,Issue,Sub_issue,State,ZIP_code,Date_received,Date_sent_to_company,Company,Company_response,Days_to_response,Issue_len,Sub_issue_words,Company_grouped,Days_to_response_bin
4,Desconocido,Disclosure verification of debt,Not disclosed as an attempt to collect,30,63801.0,2015-01-26,2015-01-26,1155,1,0,31,7,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,51,77407.0,2015-01-26,2015-01-27,494,1,1,38,2,494,0-1 días
6,Home equity loan or line of credit,"Loan modification,collection,foreclosure",Desconocido,37,8260.0,2015-01-26,2015-01-26,729,1,0,40,1,729,0-1 días
4,Credit card,Disclosure verification of debt,Right to dispute notice not received,29,55024.0,2015-01-26,2015-01-30,873,1,4,31,6,Otras,2-5 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,40,14564.0,2015-01-26,2015-01-26,996,1,0,40,1,996,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,41,45042.0,2015-01-26,2015-02-03,1032,1,8,37,3,Otras,6-10 días
4,Credit card,Communication tactics,Called after sent written cease of comm,40,12401.0,2015-01-26,2015-01-26,312,3,0,21,7,312,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,7,90303.0,2015-01-26,2015-01-29,955,1,3,40,1,955,2-5 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt resulted from identity theft,33,28216.0,2015-01-26,2015-01-26,942,1,0,37,5,Otras,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,13,33177.0,2015-01-26,2015-01-27,69,1,1,37,4,Otras,0-1 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,51,75243.0,2015-01-26,2015-01-26,1329,1,0,39,1,1329,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,40,10034.0,2015-01-26,2015-01-26,174,1,0,40,1,Otras,0-1 días
4,Desconocido,Communication tactics,Frequent or repeated calls,51,78758.0,2015-01-26,2015-01-26,486,3,0,21,4,486,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,7,95131.0,2015-01-26,2015-01-29,996,1,3,40,1,996,2-5 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,25,20782.0,2015-01-26,2015-01-30,513,1,4,40,1,Otras,2-5 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,56,98248.0,2015-01-26,2015-01-26,504,1,0,40,6,504,0-1 días
6,Home equity loan or line of credit,"Loan modification,collection,foreclosure",Desconocido,53,20190.0,2015-01-26,2015-01-30,1330,2,4,40,1,Otras,2-5 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,31,39047.0,2015-01-26,2015-01-26,966,1,0,34,1,966,0-1 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,8,6082.0,2015-01-26,2015-01-26,579,1,0,40,1,Otras,0-1 días
4,Desconocido,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,7,95382.0,2015-01-26,2015-01-26,356,5,0,36,6,Otras,0-1 días
4,"Other (phone, health club, etc.)",Communication tactics,Called after sent written cease of comm,42,73010.0,2015-01-26,2015-01-29,955,1,3,21,7,955,2-5 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,13,32837.0,2015-01-26,2015-01-29,186,2,3,39,1,Otras,2-5 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,7,92159.0,2015-01-26,2015-01-30,1169,1,4,40,1,Otras,2-5 días
6,Home equity loan or line of credit,"Loan servicing, payments, escrow account",Desconocido,56,98012.0,2015-01-26,2015-01-27,1118,1,1,40,1,1118,0-1 días
0,(CD) Certificate of deposit,"Account opening, closing, or management",Desconocido,48,29607.0,2015-01-26,2015-01-27,500,1,1,39,1,Otras,0-1 días
1,Vehicle loan,Managing the loan or lease,Desconocido,51,75089.0,2015-01-26,2015-01-27,1157,1,1,26,1,Otras,0-1 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,48,29325.0,2015-01-26,2015-01-26,494,1,0,40,5,494,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,13,32548.0,2015-01-26,2015-03-13,1398,1,46,38,2,1398,30+ días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,19,60615.0,2015-01-26,2015-01-29,1261,1,3,40,1,1261,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,17,50702.0,2015-01-26,2015-01-29,504,1,3,38,2,504,2-5 días
0,Checking account,"Account opening, closing, or management",Desconocido,28,48085.0,2015-01-26,2015-01-26,753,2,0,39,1,Otras,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,43,97702.0,2015-01-26,2015-01-27,955,1,1,40,1,955,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,37,7052.0,2015-01-26,2015-01-26,454,1,0,37,3,Otras,0-1 días
3,Desconocido,Improper use of my credit report,Report improperly shared by CRC,7,95125.0,2015-01-26,2015-01-26,1398,1,0,32,5,1398,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,12,Desconocido,2015-01-26,2015-01-27,486,1,1,21,4,486,0-1 días
4,Payday loan,Communication tactics,Threatened to take legal action,50,37075.0,2015-01-26,2015-01-30,937,0,4,21,5,Otras,2-5 días
3,Desconocido,Incorrect information on credit report,Information is not mine,7,91007.0,2015-01-26,2015-01-26,504,3,0,38,4,504,0-1 días
4,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,7,92571.0,2015-01-26,2015-01-29,955,1,3,31,7,955,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,33,27560.0,2015-01-26,2015-01-26,1398,1,0,38,2,1398,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,36,7740.0,2015-01-26,2015-01-27,69,1,1,37,4,Otras,0-1 días
0,Checking account,"Account opening, closing, or management",Desconocido,51,75054.0,2015-01-26,2015-01-26,190,2,0,39,1,190,0-1 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,58,26070.0,2015-01-26,2015-01-29,556,1,3,39,1,Otras,2-5 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,7,92675.0,2015-01-26,2015-01-29,955,1,3,40,1,955,2-5 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,33,28805.0,2015-01-26,2015-01-29,353,1,3,39,1,Otras,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,19,60538.0,2015-01-26,2015-02-06,1398,1,11,38,2,1398,11-30 días
3,Desconocido,Incorrect information on credit report,Public record,37,7070.0,2015-01-26,2015-01-27,504,3,1,38,2,504,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,28,49078.0,2015-01-26,2015-01-29,533,1,3,40,1,533,2-5 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,13,33555.0,2015-01-26,2015-01-29,729,2,3,40,1,729,2-5 días
0,Checking account,Deposits and withdrawals,Desconocido,13,32440.0,2015-01-26,2015-01-29,190,1,3,24,1,190,2-5 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,7,92392.0,2015-01-26,2015-01-29,996,1,3,40,1,996,2-5 días
4,Credit card,Improper contact or sharing of info,Talked to a third party about my debt,6,85027.0,2015-01-26,2015-01-26,498,1,0,35,8,Otras,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,25,21216.0,2015-01-26,2015-01-29,966,4,3,34,1,966,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,33,27560.0,2015-01-26,2015-01-26,504,3,0,38,2,504,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,33,28216.0,2015-01-26,2015-01-27,1398,1,1,38,4,1398,0-1 días
2,Desconocido,Closing/Cancelling account,Desconocido,7,91367.0,2015-01-26,2015-01-27,1498,1,1,26,1,1498,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,51,75201.0,2015-01-26,2015-01-26,1398,1,0,38,2,1398,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,28,48202.0,2015-01-26,2015-01-27,644,1,1,40,1,644,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,40,11757.0,2015-01-26,2015-01-29,996,1,3,40,1,996,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,6,85395.0,2015-01-26,2015-02-11,802,1,16,38,2,Otras,11-30 días
0,Other bank product/service,Using a debit or ATM card,Desconocido,57,53713.0,2015-01-26,2015-01-26,144,1,0,25,1,Otras,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,14,30635.0,2015-01-26,2015-01-27,190,1,1,40,1,190,0-1 días
2,Desconocido,Closing/Cancelling account,Desconocido,44,15931.0,2015-01-26,2015-01-29,729,1,3,26,1,729,2-5 días
3,Desconocido,Incorrect information on credit report,Information is not mine,50,38118.0,2015-01-26,2015-01-30,494,1,4,38,4,494,2-5 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,23,70707.0,2015-01-26,2015-01-26,1054,1,0,31,7,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,13,32327.0,2015-01-26,2015-02-11,1398,1,16,38,2,1398,11-30 días
3,Desconocido,Incorrect information on credit report,Account status,51,77407.0,2015-01-26,2015-01-27,504,3,1,38,2,504,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,6,86303.0,2015-01-26,2015-02-02,494,1,7,38,2,494,6-10 días
4,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,13,34668.0,2015-01-26,2015-01-27,1312,0,1,36,7,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,25,20910.0,2015-01-26,2015-01-30,494,1,4,38,2,494,2-5 días
3,Desconocido,Incorrect information on credit report,Information is not mine,51,79423.0,2015-01-26,2015-01-26,1398,1,0,38,4,1398,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,4,72581.0,2015-01-26,2015-02-10,1069,4,15,21,4,Otras,11-30 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,8,80516.0,2015-01-26,2015-01-27,190,0,1,40,1,190,0-1 días
0,Other bank product/service,"Making/receiving payments, sending money",Desconocido,8,80011.0,2015-01-26,2015-01-26,190,3,0,40,1,190,0-1 días
6,Home equity loan or line of credit,"Loan servicing, payments, escrow account",Desconocido,7,94507.0,2015-01-26,2015-01-26,1498,1,0,40,1,1498,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,56,98464.0,2015-01-26,2015-01-26,504,1,0,38,2,504,0-1 días
4,Credit card,Disclosure verification of debt,Not given enough info to verify debt,51,76902.0,2015-01-26,2015-01-26,1064,1,0,31,7,1064,0-1 días
5,Domestic (US) money transfer,Fraud or scam,Desconocido,51,76542.0,2015-01-26,2015-01-27,903,1,1,13,1,Otras,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,7,95367.0,2015-01-26,2015-01-30,1136,1,4,37,3,Otras,2-5 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,51,75240.0,2015-01-26,2015-01-27,504,3,1,40,6,504,0-1 días
4,Desconocido,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,7,95382.0,2015-01-26,2015-01-26,113,1,0,36,6,113,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,41,45744.0,2015-01-26,2015-01-29,1398,3,3,40,6,1398,2-5 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,37,8210.0,2015-01-26,2015-01-30,729,1,4,40,1,729,2-5 días
4,Desconocido,Disclosure verification of debt,Not given enough info to verify debt,48,29720.0,2015-01-26,2015-01-29,1515,1,3,31,7,Otras,2-5 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,41,45405.0,2015-01-26,2015-01-26,996,1,0,40,1,996,0-1 días
6,VA mortgage,"Loan servicing, payments, escrow account",Desconocido,42,73103.0,2015-01-26,2015-01-29,729,1,3,40,1,729,2-5 días
4,Desconocido,Improper contact or sharing of info,Contacted employer after asked not to,14,30331.0,2015-01-26,2015-02-02,592,1,7,35,6,Otras,6-10 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,23,70810.0,2015-01-26,2015-01-27,1064,1,1,37,4,1064,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,39,89135.0,2015-01-26,2015-01-26,1064,1,0,31,6,1064,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,9,6716.0,2015-01-26,2015-01-26,190,3,0,40,1,190,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,38,87508.0,2015-01-26,2015-01-27,1398,1,1,38,4,1398,0-1 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,7,90025.0,2015-01-26,2015-01-29,598,1,3,39,1,598,2-5 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,13,33414.0,2015-01-25,2015-01-25,1054,1,0,37,4,Otras,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting report or credit score,8,80017.0,2015-01-25,2015-01-29,1398,1,4,40,6,1398,2-5 días
7,Check cashing,Disclosures,Desconocido,30,63119.0,2015-01-25,2015-01-29,518,1,4,11,1,Otras,2-5 días
4,Desconocido,Communication tactics,Called after sent written cease of comm,50,38134.0,2015-01-25,2015-01-25,1064,3,0,21,7,1064,0-1 días
10,Non-federal student loan,Can't repay my loan,Desconocido,7,95687.0,2015-01-25,2015-01-25,612,1,0,19,1,Otras,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,25,21113.0,2015-01-25,2015-01-25,486,1,0,37,4,486,0-1 días
4,Medical,Disclosure verification of debt,Right to dispute notice not received,43,97526.0,2015-01-25,2015-01-29,1286,1,4,31,6,Otras,2-5 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,7,93550.0,2015-01-25,2015-01-26,955,1,1,40,1,955,0-1 días
1,Installment loan,Shopping for a loan or lease,Desconocido,7,92108.0,2015-01-25,2015-02-02,1274,1,8,28,1,Otras,6-10 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,53,23175.0,2015-01-25,2015-01-25,644,1,0,40,1,644,0-1 días
1,Vehicle loan,Managing the loan or lease,Desconocido,56,98043.0,2015-01-25,2015-01-25,279,1,0,26,1,279,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,51,76119.0,2015-01-25,2015-01-26,69,1,1,37,4,Otras,0-1 días
4,Credit card,False statements or representation,Indicated committed crime not paying,7,95688.0,2015-01-25,2015-01-25,486,3,0,34,5,486,0-1 días
2,Desconocido,Billing disputes,Desconocido,44,18706.0,2015-01-25,2015-01-25,1337,3,0,16,1,Otras,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,39,89129.0,2015-01-25,2015-02-13,78,1,19,37,3,Otras,11-30 días
4,Credit card,Communication tactics,Threatened to take legal action,6,85283.0,2015-01-25,2015-01-25,279,1,0,21,5,279,0-1 días
4,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,19,60586.0,2015-01-25,2015-01-29,1091,1,4,34,5,Otras,2-5 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,44,18706.0,2015-01-25,2015-01-25,504,1,0,40,5,504,0-1 días
2,Desconocido,Billing disputes,Desconocido,53,23058.0,2015-01-25,2015-01-25,729,1,0,16,1,729,0-1 días
2,Desconocido,Credit card protection / Debt protection,Desconocido,6,85935.0,2015-01-25,2015-01-29,312,2,4,40,1,312,2-5 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,56,99204.0,2015-01-25,2015-01-26,834,3,1,37,3,Otras,0-1 días
10,Non-federal student loan,Can't repay my loan,Desconocido,50,38343.0,2015-01-25,2015-01-25,966,1,0,19,1,966,0-1 días
4,Mortgage,Communication tactics,Frequent or repeated calls,33,27587.0,2015-01-25,2015-01-25,996,1,0,21,4,996,0-1 días
10,Non-federal student loan,Can't repay my loan,Desconocido,44,15501.0,2015-01-25,2015-01-25,17,1,0,19,1,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,40,11385.0,2015-01-25,2015-01-26,494,1,1,38,2,494,0-1 días
0,Checking account,Problems caused by my funds being low,Desconocido,37,7003.0,2015-01-25,2015-01-25,1341,1,0,37,1,1341,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,8,80524.0,2015-01-25,2015-01-25,273,3,0,37,3,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,52,84118.0,2015-01-25,2015-01-26,504,3,1,38,4,504,0-1 días
2,Desconocido,Customer service / Customer relations,Desconocido,28,49045.0,2015-01-25,2015-01-29,450,3,4,37,1,450,2-5 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,44,18706.0,2015-01-25,2015-01-25,1398,1,0,40,5,1398,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Desconocido,7,94580.0,2015-01-25,2015-01-25,190,1,0,40,1,190,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,41,44132.0,2015-01-25,2015-01-26,521,1,1,40,1,Otras,0-1 días
6,Home equity loan or line of credit,"Loan servicing, payments, escrow account",Desconocido,14,30052.0,2015-01-25,2015-01-29,190,1,4,40,1,190,2-5 días
4,Credit card,Disclosure verification of debt,Not given enough info to verify debt,6,85308.0,2015-01-25,2015-01-26,190,1,1,31,7,190,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,51,77080.0,2015-01-25,2015-01-29,1175,0,4,37,3,Otras,2-5 días
4,Medical,Improper contact or sharing of info,Talked to a third party about my debt,39,89118.0,2015-01-25,2015-01-30,88,2,5,35,8,Otras,2-5 días
4,Medical,Taking/threatening an illegal action,Sued w/o proper notification of suit,35,68434.0,2015-01-25,2015-01-25,406,1,0,36,6,Otras,0-1 días
4,Credit card,False statements or representation,Indicated committed crime not paying,7,95688.0,2015-01-25,2015-01-25,1043,1,0,34,5,Otras,0-1 días
4,Mortgage,Improper contact or sharing of info,Contacted employer after asked not to,13,63301.0,2015-01-25,2015-01-25,1471,1,0,35,6,Otras,0-1 días
4,Medical,Improper contact or sharing of info,Talked to a third party about my debt,51,78660.0,2015-01-25,2015-01-25,1176,5,0,35,8,Otras,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,13,33844.0,2015-01-25,2015-01-25,312,1,0,21,4,312,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,42,73010.0,2015-01-25,2015-01-25,1466,1,0,37,4,Otras,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,30,63134.0,2015-01-25,2015-01-25,661,1,0,40,1,661,0-1 días
